,UF,regiao,data,valor_hospitalar,valor_corrigido
3398,Mato Grosso do Sul,Centro-Oeste,2018-07-01,13639787.07,14338174.265955
3399,Mato Grosso,Centro-Oeste,2018-07-01,13139751.49,13812535.760865206
3400,Goiás,Centro-Oeste,2018-07-01,28379523.38,29832617.600179605
3401,Distrito Federal,Centro-Oeste,2018-07-01,14963801.94,15729981.618910674
3402,Rondônia,Norte,2018-08-01,7306218.99,7687224.433517549
3403,Acre,Norte,2018-08-01,2301939.7,2421981.4832465155
3404,Amazonas,Norte,2018-08-01,12712217.15,13375135.129868427
3405,Roraima,Norte,2018-08-01,2490326.2,2620191.98141622
3406,Pará,Norte,2018-08-01,26843371.56,28243202.4028371
3407,Amapá,Norte,2018-08-01,1742741.36,1833622.011909282
3408,Tocantins,Norte,2018-08-01,4278286.08,4501390.57325929
3409,Maranhão,Nordeste,2018-08-01,24086184.14,25342232.89565139
3410,Piauí,Nordeste,2018-08-01,13049380.43,13729880.834541168
3411,Ceará,Nordeste,2018-08-01,40332809.9,42436089.331576206
3412,Rio Grande do Norte,Nordeste,2018-08-01,17750501.8,18676156.755076572
3413,Paraíba,Nordeste,2018-08-01,15630833.16,16445951.421418907
3414,Pernambuco,Nordeste,2018-08-01,56929365.2,59898123.46838562
3415,Alagoas,Nordeste,2018-08-01,14279819.25,15024484.702013323
3416,Sergipe,Nordeste,2018-08-01,7424767.17,7811954.675944218
3417,Bahia,Nordeste,2018-08-01,57921847.08,60942361.393391944
3418,Minas Gerais,Sudeste,2018-08-01,129024587.57,135752974.75344747
3419,Espírito Santo,Sudeste,2018-08-01,20367200.81,21429311.648512524
3420,Rio de Janeiro,Sudeste,2018-08-01,63079969.84,66369470.45842628
3421,São Paulo,Sudeste,2018-08-01,235286076.79,247555798.81223547
3422,Paraná,Sul,2018-08-01,105094985.88,110575489.7851642
3423,Santa Catarina,Sul,2018-08-01,50236384.54,52856116.57904484
3424,Rio Grande do Sul,Sul,2018-08-01,79404415.12,83545204.55451532
3425,Mato Grosso do Sul,Centro-Oeste,2018-08-01,14252738.72,14995991.97380828
3426,Mato Grosso,Centro-Oeste,2018-08-01,12761861.19,13427368.012264758
3427,Goiás,Centro-Oeste,2018-08-01,28460626.36,29944793.968980886
3428,Distrito Federal,Centro-Oeste,2018-08-01,16223688.54,17069723.08346682
3429,Rondônia,Norte,2018-09-01,6688732.24,7003920.166559401
3430,Acre,Norte,2018-09-01,2237202.86,2342624.8301783367
3431,Amazonas,Norte,2018-09-01,11843765.09,12401869.619741755
3432,Roraima,Norte,2018-09-01,2116165.01,2215883.407721278
3433,Pará,Norte,2018-09-01,25768228.06,26982484.22722567
3434,Amapá,Norte,2018-09-01,1687282.42,1766790.9170361927
3435,Tocantins,Norte,2018-09-01,4226177.98,4425324.877646959
3436,Maranhão,Nordeste,2018-09-01,23347364.61,24447544.311923936
3437,Piauí,Nordeste,2018-09-01,12315589.09,12895927.015088579
3438,Ceará,Nordeste,2018-09-01,36389994.23,38104771.622384034
3439,Rio Grande do Norte,Nordeste,2018-09-01,15465229.42,16193985.396432275
3440,Paraíba,Nordeste,2018-09-01,14315833.49,14990427.376072906
3441,Pernambuco,Nordeste,2018-09-01,50491879.76,52871169.33515587
3442,Alagoas,Nordeste,2018-09-01,12676189.67,13273519.895729143
3443,Sergipe,Nordeste,2018-09-01,7003694.13,7333723.7607108485
3444,Bahia,Nordeste,2018-09-01,54482711.92,57050058.37478916
3445,Minas Gerais,Sudeste,2018-09-01,117439750.9,122973772.93192747
3446,Espírito Santo,Sudeste,2018-09-01,19407172.65,20321681.751045104
3447,Rio de Janeiro,Sudeste,2018-09-01,58063104.64,60799167.15594893
3448,São Paulo,Sudeste,2018-09-01,220811342.0,231216463.11242455
3449,Paraná,Sul,2018-09-01,96107664.31,100636471.0185693
3450,Santa Catarina,Sul,2018-09-01,47460869.53,49697331.16773883
3451,Rio Grande do Sul,Sul,2018-09-01,71622237.87,74997236.87426415
3452,Mato Grosso do Sul,Centro-Oeste,2018-09-01,13300871.6,13927638.226411827
3453,Mato Grosso,Centro-Oeste,2018-09-01,12249058.87,12826261.743281608
3454,Goiás,Centro-Oeste,2018-09-01,26878659.21,28145241.3605656
3455,Distrito Federal,Centro-Oeste,2018-09-01,15521269.6,16252666.314243931
3456,Rondônia,Norte,2018-10-01,6704434.57,6988917.434452819
3457,Acre,Norte,2018-10-01,2388420.99,2489766.575173551
3458,Amazonas,Norte,2018-10-01,12532670.97,13064457.819370398
3459,Roraima,Norte,2018-10-01,2197263.96,2290498.3616148317
3460,Pará,Norte,2018-10-01,27701493.69,28876924.696488723
3461,Amapá,Norte,2018-10-01,1884499.89,1964463.0727517738
3462,Tocantins,Norte,2018-10-01,4691365.78,4890430.0204450125
3463,Maranhão,Nordeste,2018-10-01,24158288.18,25183373.733444825
3464,Piauí,Nordeste,2018-10-01,13213227.83,13773892.098179456
3465,Ceará,Nordeste,2018-10-01,41088110.22,42831562.731661804
3466,Rio Grande do Norte,Nordeste,2018-10-01,17395407.69,18133530.3991274
3467,Paraíba,Nordeste,2018-10-01,14831432.37,15460760.364852196
3468,Pernambuco,Nordeste,2018-10-01,54860831.2,57188688.417948596
3469,Alagoas,Nordeste,2018-10-01,14378482.18,14988590.572339818
3470,Sergipe,Nordeste,2018-10-01,7949543.81,8286859.204840518
3471,Bahia,Nordeste,2018-10-01,59458636.31,61981587.79790261
3472,Minas Gerais,Sudeste,2018-10-01,126199671.72,131554581.77677917
3473,Espírito Santo,Sudeste,2018-10-01,20792510.16,21674778.871510617
3474,Rio de Janeiro,Sudeste,2018-10-01,62225437.6,64865790.122715145
3475,São Paulo,Sudeste,2018-10-01,240761422.77,250977422.11852458
3476,Paraná,Sul,2018-10-01,103173211.23,107551061.49597792
3477,Santa Catarina,Sul,2018-10-01,50732191.44,52884862.03289385
3478,Rio Grande do Sul,Sul,2018-10-01,79373536.75,82741518.1749259
3479,Mato Grosso do Sul,Centro-Oeste,2018-10-01,13900054.8,14489862.540573588
3480,Mato Grosso,Centro-Oeste,2018-10-01,13464319.11,14035637.694487225
3481,Goiás,Centro-Oeste,2018-10-01,28695790.88,29913411.94886837
3482,Distrito Federal,Centro-Oeste,2018-10-01,15789406.48,16459383.27469341
3483,Rondônia,Norte,2018-11-01,6935181.27,7244672.195539636
3484,Acre,Norte,2018-11-01,1885609.79,1969757.4274436135
3485,Amazonas,Norte,2018-11-01,10941524.17,11429803.03544739
3486,Roraima,Norte,2018-11-01,1866456.75,1949749.6596656763
3487,Pará,Norte,2018-11-01,25205712.77,26330548.45494721
3488,Amapá,Norte,2018-11-01,1649349.76,1722954.005352476
3489,Tocantins,Norte,2018-11-01,4811632.04,5026356.990284647
3490,Maranhão,Nordeste,2018-11-01,21969534.71,22949952.00067495
3491,Piauí,Nordeste,2018-11-01,12325978.36,12876040.182799034
3492,Ceará,Nordeste,2018-11-01,37339820.5,39006155.54678802
3493,Rio Grande do Norte,Nordeste,2018-11-01,15860246.94,16568029.810215846
3494,Paraíba,Nordeste,2018-11-01,14451669.13,15096592.49688934
3495,Pernambuco,Nordeste,2018-11-01,51208640.57,53493888.63326163
3496,Alagoas,Nordeste,2018-11-01,12553093.43,13113290.539892733
3497,Sergipe,Nordeste,2018-11-01,6945506.48,7255458.180633305
3498,Bahia,Nordeste,2018-11-01,55742176.61,58229739.25025132
3499,Minas Gerais,Sudeste,2018-11-01,118667412.4,123963090.46020299
3500,Espírito Santo,Sudeste,2018-11-01,19435701.04,20303042.911711633
3501,Rio de Janeiro,Sudeste,2018-11-01,58437446.85,61045289.21311386
3502,São Paulo,Sudeste,2018-11-01,220313776.89,230145547.98065224
3503,Paraná,Sul,2018-11-01,97267554.23,101608237.51016745
3504,Santa Catarina,Sul,2018-11-01,48769629.6,50946033.82297559
3505,Rio Grande do Sul,Sul,2018-11-01,73238357.97,76506709.04990457
3506,Mato Grosso do Sul,Centro-Oeste,2018-11-01,12794635.06,13365611.259827763
3507,Mato Grosso,Centro-Oeste,2018-11-01,12431107.0,12985860.316622717
3508,Goiás,Centro-Oeste,2018-11-01,27530598.29,28759184.827786632
3509,Distrito Federal,Centro-Oeste,2018-11-01,14880004.18,15544042.521091819
3510,Rondônia,Norte,2018-12-01,6526471.64,6807511.4040693175
3511,Acre,Norte,2018-12-01,1737540.19,1812361.3049904816
3512,Amazonas,Norte,2018-12-01,11065012.59,11541488.80858319
3513,Roraima,Norte,2018-12-01,1807675.85,1885517.1128477773
3514,Pará,Norte,2018-12-01,24876064.9,25947265.970977
3515,Amapá,Norte,2018-12-01,1696588.49,1769646.1626986773
3516,Tocantins,Norte,2018-12-01,4840263.22,5048692.292922808
3517,Maranhão,Nordeste,2018-12-01,21806805.18,22745839.273909397
3518,Piauí,Nordeste,2018-12-01,12175549.4,12699847.017386157
3519,Ceará,Nordeste,2018-12-01,35499127.76,37027774.024114765
3520,Rio Grande do Norte,Nordeste,2018-12-01,14912612.1,15554771.787104877
3521,Paraíba,Nordeste,2018-12-01,13849324.84,14445697.765563335
3522,Pernambuco,Nordeste,2018-12-01,49512978.23,51645082.14275499
3523,Alagoas,Nordeste,2018-12-01,11436232.52,11928694.031602103
3524,Sergipe,Nordeste,2018-12-01,6942108.13,7241045.831504958
3525,Bahia,Nordeste,2018-12-01,52877902.42,55154905.07017887
3526,Minas Gerais,Sudeste,2018-12-01,116994808.57,122032782.41122974
3527,Espírito Santo,Sudeste,2018-12-01,19713290.25,20562174.416895725
3528,Rio de Janeiro,Sudeste,2018-12-01,56933341.32,59384977.31795413
3529,São Paulo,Sudeste,2018-12-01,211828498.93,220950155.26227894
3530,Paraná,Sul,2018-12-01,90972159.79,94889558.91996203
3531,Santa Catarina,Sul,2018-12-01,42913350.48,44761264.415671855
3532,Rio Grande do Sul,Sul,2018-12-01,66431850.33,69292506.5272943
3533,Mato Grosso do Sul,Centro-Oeste,2018-12-01,12702613.11,13249606.889857782
3534,Mato Grosso,Centro-Oeste,2018-12-01,11436510.8,11928984.294760825
3535,Goiás,Centro-Oeste,2018-12-01,27072958.17,28238760.796050377
3536,Distrito Federal,Centro-Oeste,2018-12-01,14157433.88,14767074.447971912
3537,Rondônia,Norte,2019-01-01,6728278.77,6995625.331222529
3538,Acre,Norte,2019-01-01,1988572.9,2067588.3725642131
3539,Amazonas,Norte,2019-01-01,11898600.09,12371388.142660247
3540,Roraima,Norte,2019-01-01,1979221.16,2057865.0433932063
3541,Pará,Norte,2019-01-01,26406509.61,27455766.00668809
3542,Amapá,Norte,2019-01-01,1793004.59,1864249.2021480652
3543,Tocantins,Norte,2019-01-01,5002159.12,5200918.726302685
3544,Maranhão,Nordeste,2019-01-01,23690335.56,24631665.424989197
3545,Piauí,Nordeste,2019-01-01,13401992.37,13934517.358355984
3546,Ceará,Nordeste,2019-01-01,40607532.88,42221063.568354465
3547,Rio Grande do Norte,Nordeste,2019-01-01,16468369.94,17122736.713866517
3548,Paraíba,Nordeste,2019-01-01,14545105.4,15123051.713498132
3549,Pernambuco,Nordeste,2019-01-01,53825435.63,55964176.54931912
3550,Alagoas,Nordeste,2019-01-01,14300796.23,14869034.976569446
3551,Sergipe,Nordeste,2019-01-01,7852013.01,8164010.88473997
3552,Bahia,Nordeste,2019-01-01,55459164.67,57662821.42526231
3553,Minas Gerais,Sudeste,2019-01-01,123876937.07,128799157.78536494
3554,Espírito Santo,Sudeste,2019-01-01,20155395.65,20956265.516024742
3555,Rio de Janeiro,Sudeste,2019-01-01,63876801.87,66414931.443046406
3556,São Paulo,Sudeste,2019-01-01,233624890.01,242907919.60720634
3557,Paraná,Sul,2019-01-01,99591001.42,103548226.24205431
3558,Santa Catarina,Sul,2019-01-01,47506815.68,49394487.73415309
3559,Rio Grande do Sul,Sul,2019-01-01,75874469.6,78889323.6548868
3560,Mato Grosso do Sul,Centro-Oeste,2019-01-01,13176132.23,13699682.71925891
3561,Mato Grosso,Centro-Oeste,2019-01-01,12026289.32,12504151.073931048
3562,Goiás,Centro-Oeste,2019-01-01,27756775.36,28859684.24603033
3563,Distrito Federal,Centro-Oeste,2019-01-01,15758302.08,16384454.47585173
3564,Rondônia,Norte,2019-02-01,6926785.4,7171187.391995999
3565,Acre,Norte,2019-02-01,1712023.99,1772430.3761283963
3566,Amazonas,Norte,2019-02-01,10982948.88,11370466.960791448
3567,Roraima,Norte,2019-02-01,1864720.66,1930514.7358234106
3568,Pará,Norte,2019-02-01,24361536.76,25221099.71285657
3569,Amapá,Norte,2019-02-01,1904675.14,1971878.954098421
3570,Tocantins,Norte,2019-02-01,4429412.17,4585697.819865711
3571,Maranhão,Nordeste,2019-02-01,21656291.01,22420403.127879247
3572,Piauí,Nordeste,2019-02-01,12349354.6,12785084.406802582
3573,Ceará,Nordeste,2019-02-01,37470292.08,38792379.238211066
3574,Rio Grande do Norte,Nordeste,2019-02-01,16211628.66,16783633.43699272
3575,Paraíba,Nordeste,2019-02-01,14432149.83,14941368.17062258
3576,Pernambuco,Nordeste,2019-02-01,49337697.9,51078509.972401835
3577,Alagoas,Nordeste,2019-02-01,12812205.4,13264266.253743483
3578,Sergipe,Nordeste,2019-02-01,7342288.49,7601350.930820716
3579,Bahia,Nordeste,2019-02-01,52396581.68,54245322.21357753
3580,Minas Gerais,Sudeste,2019-02-01,114543108.06,118584602.36979584
3581,Espírito Santo,Sudeste,2019-02-01,19771739.28,20469357.61032355
3582,Rio de Janeiro,Sudeste,2019-02-01,59190207.56,61278651.73705226
3583,São Paulo,Sudeste,2019-02-01,213137019.98,220657263.389187
3584,Paraná,Sul,2019-02-01,94322759.32,97650806.73841245
3585,Santa Catarina,Sul,2019-02-01,45701257.48,47313762.8082052
3586,Rio Grande do Sul,Sul,2019-02-01,69882176.79,72347872.23546487
3587,Mato Grosso do Sul,Centro-Oeste,2019-02-01,13256037.36,13723758.20735834
3588,Mato Grosso,Centro-Oeste,2019-02-01,11553683.42,11961339.075499179
3589,Goiás,Centro-Oeste,2019-02-01,26335932.36,27265159.11644836
3590,Distrito Federal,Centro-Oeste,2019-02-01,14567263.13,15081248.755554657
3591,Rondônia,Norte,2019-03-01,7248783.96,7448684.949056199
3592,Acre,Norte,2019-03-01,1880225.82,1932077.1378404896
3593,Amazonas,Norte,2019-03-01,12534725.04,12880397.355090419
3594,Roraima,Norte,2019-03-01,2124056.64,2182632.1232107575
3595,Pará,Norte,2019-03-01,25450311.38,26152159.089177724
3596,Amapá,Norte,2019-03-01,1941149.83,1994681.2599701206
3597,Tocantins,Norte,2019-03-01,5068720.79,5208501.793925894
3598,Maranhão,Nordeste,2019-03-01,23857432.45,24515353.057016745
3599,Piauí,Nordeste,2019-03-01,13335104.75,13702849.276999673
3600,Ceará,Nordeste,2019-03-01,40083241.75,41188624.35136031
3601,Rio Grande do Norte,Nordeste,2019-03-01,16899505.05,17365545.670426387
3602,Paraíba,Nordeste,2019-03-01,15095202.0,15511485.038155701
3603,Pernambuco,Nordeste,2019-03-01,51561738.73,52983665.85963462
3604,Alagoas,Nordeste,2019-03-01,12796862.07,13149763.384030715
3605,Sergipe,Nordeste,2019-03-01,7260173.64,7460388.724263009
3606,Bahia,Nordeste,2019-03-01,55085157.91,56604250.989513695
3607,Minas Gerais,Sudeste,2019-03-01,122252159.57,125623528.857201
3608,Espírito Santo,Sudeste,2019-03-01,21475660.95,22067899.02582487
3609,Rio de Janeiro,Sudeste,2019-03-01,59993581.4,61648034.93662928
3610,São Paulo,Sudeste,2019-03-01,229171981.31,235491897.30979174
3611,Paraná,Sul,2019-03-01,99522121.17,102266660.19401222
3612,Santa Catarina,Sul,2019-03-01,49171506.65,50527517.92954136
3613,Rio Grande do Sul,Sul,2019-03-01,74821223.54,76884581.56950887
3614,Mato Grosso do Sul,Centro-Oeste,2019-03-01,13586066.96,13960732.315965135
3615,Mato Grosso,Centro-Oeste,2019-03-01,12719736.09,13070510.487327304
3616,Goiás,Centro-Oeste,2019-03-01,27720903.9,28485368.138101235
3617,Distrito Federal,Centro-Oeste,2019-03-01,16005553.11,16446941.060687458
3618,Rondônia,Norte,2019-04-01,7380160.02,7540704.275108604
3619,Acre,Norte,2019-04-01,2272423.89,2321857.0458831224
3620,Amazonas,Norte,2019-04-01,12600055.09,12874150.29298605
3621,Roraima,Norte,2019-04-01,2042417.49,2086847.2034024522
3622,Pará,Norte,2019-04-01,23766443.42,24283446.566964924
3623,Amapá,Norte,2019-04-01,1921329.15,1963124.7691152068
3624,Tocantins,Norte,2019-04-01,5558045.55,5678952.451783472
3625,Maranhão,Nordeste,2019-04-01,23962377.35,24483642.74422746
3626,Piauí,Nordeste,2019-04-01,13274897.51,13563672.892459257
3627,Ceará,Nordeste,2019-04-01,41265817.78,42163493.43459069
3628,Rio Grande do Norte,Nordeste,2019-04-01,17199019.55,17573158.291540876
3629,Paraíba,Nordeste,2019-04-01,15803841.56,16147630.307700435
3630,Pernambuco,Nordeste,2019-04-01,52401128.29,53541035.837447524
3631,Alagoas,Nordeste,2019-04-01,13176553.48,13463189.536347365
3632,Sergipe,Nordeste,2019-04-01,7956282.82,8129359.758075699
3633,Bahia,Nordeste,2019-04-01,57377537.88,58625699.715779595
3634,Minas Gerais,Sudeste,2019-04-01,127038064.07,129801585.63474749
3635,Espírito Santo,Sudeste,2019-04-01,20800201.91,21252678.94473908
3636,Rio de Janeiro,Sudeste,2019-04-01,60576668.38,61894422.47688584
3637,São Paulo,Sudeste,2019-04-01,233458263.68,238536796.25109375
3638,Paraná,Sul,2019-04-01,101930997.33,104148352.50854287
3639,Santa Catarina,Sul,2019-04-01,50049694.81,51138450.46704664
3640,Rio Grande do Sul,Sul,2019-04-01,75473865.51,77115685.67184386
3641,Mato Grosso do Sul,Centro-Oeste,2019-04-01,14164601.83,14472731.388647066
3642,Mato Grosso,Centro-Oeste,2019-04-01,12790762.6,13069006.357360696
3643,Goiás,Centro-Oeste,2019-04-01,28666251.61,29289842.697322153
3644,Distrito Federal,Centro-Oeste,2019-04-01,16508279.82,16867392.560054965
3645,Rondônia,Norte,2019-05-01,7593776.54,7748892.761819228
3646,Acre,Norte,2019-05-01,2316539.32,2363858.703856149
3647,Amazonas,Norte,2019-05-01,12842678.43,13105012.690905297
3648,Roraima,Norte,2019-05-01,2127333.58,2170788.104338528
3649,Pará,Norte,2019-05-01,23698523.77,24182607.736723565
3650,Amapá,Norte,2019-05-01,1589414.51,1621881.0926545192
3651,Tocantins,Norte,2019-05-01,5334513.27,5443480.071871013
3652,Maranhão,Nordeste,2019-05-01,25633103.03,26156704.17556605
3653,Piauí,Nordeste,2019-05-01,14275207.02,14566803.193124909
3654,Ceará,Nordeste,2019-05-01,43882125.53,44778495.008579716
3655,Rio Grande do Norte,Nordeste,2019-05-01,18437155.22,18813766.494213376
3656,Paraíba,Nordeste,2019-05-01,16210602.44,16541732.463468712
3657,Pernambuco,Nordeste,2019-05-01,58084133.97,59270604.41215871
3658,Alagoas,Nordeste,2019-05-01,14365409.13,14658847.839632222
3659,Sergipe,Nordeste,2019-05-01,8714244.29,8892248.033348836
3660,Bahia,Nordeste,2019-05-01,61971332.5,63237205.798729315
3661,Minas Gerais,Sudeste,2019-05-01,131227926.6,133908487.45982258
3662,Espírito Santo,Sudeste,2019-05-01,22785030.81,23250455.078763362
3663,Rio de Janeiro,Sudeste,2019-05-01,64939161.98,66265658.407882035
3664,São Paulo,Sudeste,2019-05-01,246430860.76,251464643.8663898
3665,Paraná,Sul,2019-05-01,105744513.59,107904530.98579669
3666,Santa Catarina,Sul,2019-05-01,52337289.97,53406371.03100311
3667,Rio Grande do Sul,Sul,2019-05-01,80774319.81,82424277.1458456
3668,Mato Grosso do Sul,Centro-Oeste,2019-05-01,14900130.41,15204491.740839606
3669,Mato Grosso,Centro-Oeste,2019-05-01,13850002.96,14132913.593467275
3670,Goiás,Centro-Oeste,2019-05-01,29975615.56,30587920.150197074
3671,Distrito Federal,Centro-Oeste,2019-05-01,16894933.28,17240041.962679453
3672,Rondônia,Norte,2019-06-01,6878025.99,7017821.818451576
3673,Acre,Norte,2019-06-01,2471789.82,2522028.9301963644
3674,Amazonas,Norte,2019-06-01,12081568.25,12327126.03721374
3675,Roraima,Norte,2019-06-01,2007842.61,2048651.9965119758
3676,Pará,Norte,2019-06-01,21538785.14,21976560.792035125
3677,Amapá,Norte,2019-06-01,1972852.21,2012950.4168852973
3678,Tocantins,Norte,2019-06-01,5484640.88,5596116.166178582
3679,Maranhão,Nordeste,2019-06-01,23405849.92,23881573.650171548
3680,Piauí,Nordeste,2019-06-01,13651355.43,13928819.130282378
3681,Ceará,Nordeste,2019-06-01,39386066.71,40186588.230735555
3682,Rio Grande do Norte,Nordeste,2019-06-01,16669314.72,17008118.421002366
3683,Paraíba,Nordeste,2019-06-01,14692712.83,14991342.111898214
3684,Pernambuco,Nordeste,2019-06-01,52989598.61,54066611.81811691
3685,Alagoas,Nordeste,2019-06-01,12993607.37,13257702.345724808
3686,Sergipe,Nordeste,2019-06-01,7609174.57,7763830.988046745
3687,Bahia,Nordeste,2019-06-01,55244436.77,56367279.547394454
3688,Minas Gerais,Sudeste,2019-06-01,123769689.16,126285307.19611564
3689,Espírito Santo,Sudeste,2019-06-01,20470416.45,20886477.516145594
3690,Rio de Janeiro,Sudeste,2019-06-01,61895329.61,63153351.736216664
3691,São Paulo,Sudeste,2019-06-01,224601742.91,229166771.70858574
3692,Paraná,Sul,2019-06-01,99880108.45,101910170.93113944
3693,Santa Catarina,Sul,2019-06-01,49216584.73,50216911.45832158
3694,Rio Grande do Sul,Sul,2019-06-01,78086702.45,79673814.1119682
3695,Mato Grosso do Sul,Centro-Oeste,2019-06-01,14006227.4,14290903.870503444
3696,Mato Grosso,Centro-Oeste,2019-06-01,12912383.73,13174827.835829847
3697,Goiás,Centro-Oeste,2019-06-01,28194654.29,28767710.43432206
3698,Distrito Federal,Centro-Oeste,2019-06-01,15527430.21,15843025.11660357
3699,Rondônia,Norte,2019-07-01,7193014.74,7325290.604551336
3700,Acre,Norte,2019-07-01,2718732.08,2768728.1733439504
3701,Amazonas,Norte,2019-07-01,12945278.66,13183335.717924152
3702,Roraima,Norte,2019-07-01,2154454.09,2194073.3995234654
3703,Pará,Norte,2019-07-01,27740001.93,28250126.38693201
3704,Amapá,Norte,2019-07-01,1807005.59,1840235.4991974817
3705,Tocantins,Norte,2019-07-01,5468631.64,5569196.980714676
3706,Maranhão,Nordeste,2019-07-01,24556609.89,25008193.394422185
