,UF,regiao,data,internacoes,ano,pop,internacao_por_mil
1850,Santa Catarina,Sul,2013-06-01,35313,2013,6634254.0,5.32282906261955
1851,Santa Catarina,Sul,2013-07-01,36813,2013,6634254.0,5.548928334670333
1852,Santa Catarina,Sul,2013-08-01,36315,2013,6634254.0,5.473863376349473
1853,Santa Catarina,Sul,2013-09-01,35544,2013,6634254.0,5.357648350515371
1854,Santa Catarina,Sul,2013-10-01,37970,2013,6634254.0,5.7233262398455045
1855,Santa Catarina,Sul,2013-11-01,34965,2013,6634254.0,5.270374031503768
1856,Santa Catarina,Sul,2013-12-01,31506,2013,6634254.0,4.748989110154661
1857,Rio Grande do Sul,Sul,2013-01-01,60471,2013,11164043.0,5.416586088032803
1858,Rio Grande do Sul,Sul,2013-02-01,52406,2013,11164043.0,4.694177548402492
1859,Rio Grande do Sul,Sul,2013-03-01,59976,2013,11164043.0,5.372247312196845
1860,Rio Grande do Sul,Sul,2013-04-01,62734,2013,11164043.0,5.6192904308949725
1861,Rio Grande do Sul,Sul,2013-05-01,61799,2013,11164043.0,5.535539409871496
1862,Rio Grande do Sul,Sul,2013-06-01,61952,2013,11164043.0,5.54924412240261
1863,Rio Grande do Sul,Sul,2013-07-01,67192,2013,11164043.0,6.018608133272148
1864,Rio Grande do Sul,Sul,2013-08-01,64191,2013,11164043.0,5.749798706436369
1865,Rio Grande do Sul,Sul,2013-09-01,62106,2013,11164043.0,5.563038408218241
1866,Rio Grande do Sul,Sul,2013-10-01,66348,2013,11164043.0,5.9430082811397265
1867,Rio Grande do Sul,Sul,2013-11-01,60927,2013,11164043.0,5.457431505772595
1868,Rio Grande do Sul,Sul,2013-12-01,57322,2013,11164043.0,5.1345198150884945
1869,Mato Grosso do Sul,Centro-Oeste,2013-01-01,13165,2013,2587269.0,5.088376972011801
1870,Mato Grosso do Sul,Centro-Oeste,2013-02-01,12453,2013,2587269.0,4.813183321873373
1871,Mato Grosso do Sul,Centro-Oeste,2013-03-01,14291,2013,2587269.0,5.523584907483528
1872,Mato Grosso do Sul,Centro-Oeste,2013-04-01,14361,2013,2587269.0,5.550640462974665
1873,Mato Grosso do Sul,Centro-Oeste,2013-05-01,14309,2013,2587269.0,5.530542050324106
1874,Mato Grosso do Sul,Centro-Oeste,2013-06-01,13552,2013,2587269.0,5.237955543084233
1875,Mato Grosso do Sul,Centro-Oeste,2013-07-01,14087,2013,2587269.0,5.444737288623641
1876,Mato Grosso do Sul,Centro-Oeste,2013-08-01,13468,2013,2587269.0,5.205488876494868
1877,Mato Grosso do Sul,Centro-Oeste,2013-09-01,13737,2013,2587269.0,5.309459511167954
1878,Mato Grosso do Sul,Centro-Oeste,2013-10-01,13937,2013,2587269.0,5.38676109828549
1879,Mato Grosso do Sul,Centro-Oeste,2013-11-01,13170,2013,2587269.0,5.090309511689739
1880,Mato Grosso do Sul,Centro-Oeste,2013-12-01,12495,2013,2587269.0,4.829416655168056
1881,Mato Grosso,Centro-Oeste,2013-01-01,15151,2013,3182113.0,4.761301688532117
1882,Mato Grosso,Centro-Oeste,2013-02-01,13818,2013,3182113.0,4.342397645840987
1883,Mato Grosso,Centro-Oeste,2013-03-01,16113,2013,3182113.0,5.063616534045146
1884,Mato Grosso,Centro-Oeste,2013-04-01,16474,2013,3182113.0,5.177063165261573
1885,Mato Grosso,Centro-Oeste,2013-05-01,15838,2013,3182113.0,4.977195970099113
1886,Mato Grosso,Centro-Oeste,2013-06-01,14996,2013,3182113.0,4.712591916126171
1887,Mato Grosso,Centro-Oeste,2013-07-01,15069,2013,3182113.0,4.735532647646391
1888,Mato Grosso,Centro-Oeste,2013-08-01,15503,2013,3182113.0,4.871920010383038
1889,Mato Grosso,Centro-Oeste,2013-09-01,14929,2013,3182113.0,4.691536724182956
1890,Mato Grosso,Centro-Oeste,2013-10-01,15695,2013,3182113.0,4.932257276847177
1891,Mato Grosso,Centro-Oeste,2013-11-01,15015,2013,3182113.0,4.718562791453352
1892,Mato Grosso,Centro-Oeste,2013-12-01,14186,2013,3182113.0,4.458044073230586
1893,Goiás,Centro-Oeste,2013-01-01,28001,2013,6434048.0,4.352003590896431
1894,Goiás,Centro-Oeste,2013-02-01,27249,2013,6434048.0,4.2351253829626385
1895,Goiás,Centro-Oeste,2013-03-01,31102,2013,6434048.0,4.833970775474476
1896,Goiás,Centro-Oeste,2013-04-01,31633,2013,6434048.0,4.916500467512832
1897,Goiás,Centro-Oeste,2013-05-01,30203,2013,6434048.0,4.694245364660008
1898,Goiás,Centro-Oeste,2013-06-01,28486,2013,6434048.0,4.427383818087773
1899,Goiás,Centro-Oeste,2013-07-01,27888,2013,6434048.0,4.334440775076592
1900,Goiás,Centro-Oeste,2013-08-01,29666,2013,6434048.0,4.610783133728564
1901,Goiás,Centro-Oeste,2013-09-01,29565,2013,6434048.0,4.595085395694903
1902,Goiás,Centro-Oeste,2013-10-01,29875,2013,6434048.0,4.643266571837823
1903,Goiás,Centro-Oeste,2013-11-01,28490,2013,6434048.0,4.428005510683166
1904,Goiás,Centro-Oeste,2013-12-01,26931,2013,6434048.0,4.185700821628934
1905,Distrito Federal,Centro-Oeste,2013-01-01,15584,2013,2789761.0,5.586141608546395
1906,Distrito Federal,Centro-Oeste,2013-02-01,14411,2013,2789761.0,5.165675482595104
1907,Distrito Federal,Centro-Oeste,2013-03-01,16515,2013,2789761.0,5.919861952332117
1908,Distrito Federal,Centro-Oeste,2013-04-01,17238,2013,2789761.0,6.179023937892888
1909,Distrito Federal,Centro-Oeste,2013-05-01,16483,2013,2789761.0,5.908391435682125
1910,Distrito Federal,Centro-Oeste,2013-06-01,15579,2013,2789761.0,5.584349340319834
1911,Distrito Federal,Centro-Oeste,2013-07-01,16034,2013,2789761.0,5.747445748936916
1912,Distrito Federal,Centro-Oeste,2013-08-01,16038,2013,2789761.0,5.748879563518165
1913,Distrito Federal,Centro-Oeste,2013-09-01,15563,2013,2789761.0,5.5786140819948375
1914,Distrito Federal,Centro-Oeste,2013-10-01,15904,2013,2789761.0,5.700846775046321
1915,Distrito Federal,Centro-Oeste,2013-11-01,13951,2013,2789761.0,5.000786805751461
1916,Distrito Federal,Centro-Oeste,2013-12-01,13897,2013,2789761.0,4.9814303089045975
1917,Rondônia,Norte,2014-01-01,9469,2014,1748531.0,5.415402986850104
1918,Rondônia,Norte,2014-02-01,8764,2014,1748531.0,5.012207390089166
1919,Rondônia,Norte,2014-03-01,9715,2014,1748531.0,5.556092514230517
1920,Rondônia,Norte,2014-04-01,9807,2014,1748531.0,5.6087081098362
1921,Rondônia,Norte,2014-05-01,10377,2014,1748531.0,5.934696039132278
1922,Rondônia,Norte,2014-06-01,9758,2014,1748531.0,5.580684586089695
1923,Rondônia,Norte,2014-07-01,9830,2014,1748531.0,5.6218620087376205
1924,Rondônia,Norte,2014-08-01,10099,2014,1748531.0,5.775705435019454
1925,Rondônia,Norte,2014-09-01,10146,2014,1748531.0,5.802585141470183
1926,Rondônia,Norte,2014-10-01,10043,2014,1748531.0,5.743678550737734
1927,Rondônia,Norte,2014-11-01,9769,2014,1748531.0,5.586975581216461
1928,Rondônia,Norte,2014-12-01,9190,2014,1748531.0,5.255840474089393
1929,Acre,Norte,2014-01-01,4169,2014,790101.0,5.276540594177201
1930,Acre,Norte,2014-02-01,4054,2014,790101.0,5.130989582344536
1931,Acre,Norte,2014-03-01,4381,2014,790101.0,5.544860720338286
1932,Acre,Norte,2014-04-01,4632,2014,790101.0,5.862541624425232
1933,Acre,Norte,2014-05-01,4667,2014,790101.0,5.90683975846126
1934,Acre,Norte,2014-06-01,4502,2014,790101.0,5.698005698005698
1935,Acre,Norte,2014-07-01,4462,2014,790101.0,5.64737925910738
1936,Acre,Norte,2014-08-01,4339,2014,790101.0,5.4917029594950515
1937,Acre,Norte,2014-09-01,4024,2014,790101.0,5.093019753170797
1938,Acre,Norte,2014-10-01,4540,2014,790101.0,5.7461008149591
1939,Acre,Norte,2014-11-01,4347,2014,790101.0,5.501828247274715
1940,Acre,Norte,2014-12-01,4084,2014,790101.0,5.168959411518275
1941,Amazonas,Norte,2014-01-01,12564,2014,3873743.0,3.2433746895444537
1942,Amazonas,Norte,2014-02-01,11127,2014,3873743.0,2.872415645539727
1943,Amazonas,Norte,2014-03-01,12367,2014,3873743.0,3.192519483094258
1944,Amazonas,Norte,2014-04-01,12653,2014,3873743.0,3.266349884336674
1945,Amazonas,Norte,2014-05-01,12928,2014,3873743.0,3.3373406547620736
1946,Amazonas,Norte,2014-06-01,12320,2014,3873743.0,3.1803865150579167
1947,Amazonas,Norte,2014-07-01,12944,2014,3873743.0,3.3414710268595518
1948,Amazonas,Norte,2014-08-01,12999,2014,3873743.0,3.3556691809446315
1949,Amazonas,Norte,2014-09-01,13696,2014,3873743.0,3.535598515441009
1950,Amazonas,Norte,2014-10-01,13899,2014,3873743.0,3.5880026114277586
1951,Amazonas,Norte,2014-11-01,13206,2014,3873743.0,3.409105869955751
1952,Amazonas,Norte,2014-12-01,12632,2014,3873743.0,3.260928770958734
1953,Roraima,Norte,2014-01-01,2724,2014,496936.0,5.481591190817329
1954,Roraima,Norte,2014-02-01,2298,2014,496936.0,4.624337942914178
1955,Roraima,Norte,2014-03-01,2750,2014,496936.0,5.533911811581371
1956,Roraima,Norte,2014-04-01,2630,2014,496936.0,5.2924320234396385
1957,Roraima,Norte,2014-05-01,2884,2014,496936.0,5.803564241672972
1958,Roraima,Norte,2014-06-01,2489,2014,496936.0,5.008693272373103
1959,Roraima,Norte,2014-07-01,2870,2014,496936.0,5.775391599723103
1960,Roraima,Norte,2014-08-01,2796,2014,496936.0,5.6264790637023685
1961,Roraima,Norte,2014-09-01,2788,2014,496936.0,5.610380411159586
1962,Roraima,Norte,2014-10-01,2742,2014,496936.0,5.517813159038589
1963,Roraima,Norte,2014-11-01,2704,2014,496936.0,5.441344559460373
1964,Roraima,Norte,2014-12-01,2518,2014,496936.0,5.067050887840688
1965,Pará,Norte,2014-01-01,41269,2014,8073924.0,5.111393171399682
1966,Pará,Norte,2014-02-01,39583,2014,8073924.0,4.9025727762609606
1967,Pará,Norte,2014-03-01,43563,2014,8073924.0,5.395517718521997
1968,Pará,Norte,2014-04-01,42443,2014,8073924.0,5.256799543815374
1969,Pará,Norte,2014-05-01,43213,2014,8073924.0,5.352168288926178
1970,Pará,Norte,2014-06-01,39776,2014,8073924.0,4.926476890295227
1971,Pará,Norte,2014-07-01,41218,2014,8073924.0,5.105076540230004
1972,Pará,Norte,2014-08-01,41455,2014,8073924.0,5.134430296842031
1973,Pará,Norte,2014-09-01,41701,2014,8073924.0,5.164898753072236
1974,Pará,Norte,2014-10-01,40646,2014,8073924.0,5.034231186719122
1975,Pará,Norte,2014-11-01,40219,2014,8073924.0,4.9813448826122215
1976,Pará,Norte,2014-12-01,37562,2014,8073924.0,4.652260784223384
1977,Amapá,Norte,2014-01-01,3187,2014,750912.0,4.244172419671013
1978,Amapá,Norte,2014-02-01,2974,2014,750912.0,3.960517344242734
1979,Amapá,Norte,2014-03-01,3145,2014,750912.0,4.188240432966846
1980,Amapá,Norte,2014-04-01,3259,2014,750912.0,4.3400558254495865
1981,Amapá,Norte,2014-05-01,3136,2014,750912.0,4.176255007244524
1982,Amapá,Norte,2014-06-01,2652,2014,750912.0,3.5317054461774484
1983,Amapá,Norte,2014-07-01,2969,2014,750912.0,3.9538587743969997
1984,Amapá,Norte,2014-08-01,3093,2014,750912.0,4.11899130657121
1985,Amapá,Norte,2014-09-01,3194,2014,750912.0,4.253494417455041
1986,Amapá,Norte,2014-10-01,3181,2014,750912.0,4.236182135856132
1987,Amapá,Norte,2014-11-01,2725,2014,750912.0,3.6289205659251684
1988,Amapá,Norte,2014-12-01,2521,2014,750912.0,3.357250916219211
1989,Tocantins,Norte,2014-01-01,8611,2014,1496880.0,5.752632141521031
1990,Tocantins,Norte,2014-02-01,8109,2014,1496880.0,5.4172679172679175
1991,Tocantins,Norte,2014-03-01,8805,2014,1496880.0,5.882235048901715
1992,Tocantins,Norte,2014-04-01,8781,2014,1496880.0,5.866201699535033
1993,Tocantins,Norte,2014-05-01,8849,2014,1496880.0,5.9116295227406335
1994,Tocantins,Norte,2014-06-01,8745,2014,1496880.0,5.842151675485009
1995,Tocantins,Norte,2014-07-01,8361,2014,1496880.0,5.585618085618085
1996,Tocantins,Norte,2014-08-01,8863,2014,1496880.0,5.9209823098711984
1997,Tocantins,Norte,2014-09-01,8809,2014,1496880.0,5.884907273796163
1998,Tocantins,Norte,2014-10-01,8843,2014,1496880.0,5.9076211853989635
1999,Tocantins,Norte,2014-11-01,7975,2014,1496880.0,5.3277483833039385
2000,Tocantins,Norte,2014-12-01,7520,2014,1496880.0,5.023782801560579
2001,Maranhão,Nordeste,2014-01-01,35660,2014,6850884.0,5.205167683469754
2002,Maranhão,Nordeste,2014-02-01,33234,2014,6850884.0,4.851052798441778
2003,Maranhão,Nordeste,2014-03-01,36398,2014,6850884.0,5.312891007934159
2004,Maranhão,Nordeste,2014-04-01,35738,2014,6850884.0,5.216553075486317
2005,Maranhão,Nordeste,2014-05-01,35727,2014,6850884.0,5.214947443278853
2006,Maranhão,Nordeste,2014-06-01,33879,2014,6850884.0,4.945201232424896
2007,Maranhão,Nordeste,2014-07-01,35399,2014,6850884.0,5.167070410183562
2008,Maranhão,Nordeste,2014-08-01,35744,2014,6850884.0,5.217428874872207
2009,Maranhão,Nordeste,2014-09-01,35563,2014,6850884.0,5.191008926731207
2010,Maranhão,Nordeste,2014-10-01,34926,2014,6850884.0,5.098028225262609
2011,Maranhão,Nordeste,2014-11-01,33229,2014,6850884.0,4.850322965620204
2012,Maranhão,Nordeste,2014-12-01,31620,2014,6850884.0,4.6154627636375105
2013,Piauí,Nordeste,2014-01-01,18572,2014,3194718.0,5.813345653669589
2014,Piauí,Nordeste,2014-02-01,17038,2014,3194718.0,5.333178077063453
2015,Piauí,Nordeste,2014-03-01,18200,2014,3194718.0,5.696903451259235
2016,Piauí,Nordeste,2014-04-01,18000,2014,3194718.0,5.634300116630013
2017,Piauí,Nordeste,2014-05-01,18635,2014,3194718.0,5.833065704077794
2018,Piauí,Nordeste,2014-06-01,17187,2014,3194718.0,5.379817561362223
2019,Piauí,Nordeste,2014-07-01,17368,2014,3194718.0,5.43647357920167
2020,Piauí,Nordeste,2014-08-01,17514,2014,3194718.0,5.482174013481002
2021,Piauí,Nordeste,2014-09-01,18337,2014,3194718.0,5.739786735480252
2022,Piauí,Nordeste,2014-10-01,17401,2014,3194718.0,5.446803129415492
2023,Piauí,Nordeste,2014-11-01,16408,2014,3194718.0,5.135977572981402
2024,Piauí,Nordeste,2014-12-01,15413,2014,3194718.0,4.824525983201021
2025,Ceará,Nordeste,2014-01-01,40498,2014,8842791.0,4.579775774413305
2026,Ceará,Nordeste,2014-02-01,38018,2014,8842791.0,4.299321334180577
2027,Ceará,Nordeste,2014-03-01,40552,2014,8842791.0,4.585882443676437
2028,Ceará,Nordeste,2014-04-01,41531,2014,8842791.0,4.696594095687662
2029,Ceará,Nordeste,2014-05-01,42888,2014,8842791.0,4.850052432540812
2030,Ceará,Nordeste,2014-06-01,39759,2014,8842791.0,4.4962048746826655
2031,Ceará,Nordeste,2014-07-01,41223,2014,8842791.0,4.661763463594243
2032,Ceará,Nordeste,2014-08-01,40626,2014,8842791.0,4.594250842296284
2033,Ceará,Nordeste,2014-09-01,40679,2014,8842791.0,4.600244425091581
2034,Ceará,Nordeste,2014-10-01,40697,2014,8842791.0,4.602279981512624
2035,Ceará,Nordeste,2014-11-01,38049,2014,8842791.0,4.302827014683486
2036,Ceará,Nordeste,2014-12-01,36701,2014,8842791.0,4.1503864560408585
2037,Rio Grande do Norte,Nordeste,2014-01-01,12826,2014,3408510.0,3.7629345373785026
2038,Rio Grande do Norte,Nordeste,2014-02-01,12552,2014,3408510.0,3.682547506095039
2039,Rio Grande do Norte,Nordeste,2014-03-01,13455,2014,3408510.0,3.9474726493394474
2040,Rio Grande do Norte,Nordeste,2014-04-01,14079,2014,3408510.0,4.130543844671132
2041,Rio Grande do Norte,Nordeste,2014-05-01,14671,2014,3408510.0,4.30422677357555
2042,Rio Grande do Norte,Nordeste,2014-06-01,13179,2014,3408510.0,3.866498851404279
2043,Rio Grande do Norte,Nordeste,2014-07-01,13526,2014,3408510.0,3.9683028654749437
2044,Rio Grande do Norte,Nordeste,2014-08-01,13156,2014,3408510.0,3.859751034909682
2045,Rio Grande do Norte,Nordeste,2014-09-01,13366,2014,3408510.0,3.9213615333386143
2046,Rio Grande do Norte,Nordeste,2014-10-01,13414,2014,3408510.0,3.935443932979513
2047,Rio Grande do Norte,Nordeste,2014-11-01,12712,2014,3408510.0,3.729488838231368
2048,Rio Grande do Norte,Nordeste,2014-12-01,12266,2014,3408510.0,3.59863987490135
2049,Paraíba,Nordeste,2014-01-01,15637,2014,3943885.0,3.9648722008882107
2050,Paraíba,Nordeste,2014-02-01,14765,2014,3943885.0,3.7437704192693246
2051,Paraíba,Nordeste,2014-03-01,16338,2014,3943885.0,4.142615720285962
2052,Paraíba,Nordeste,2014-04-01,16333,2014,3943885.0,4.1413479348408995
2053,Paraíba,Nordeste,2014-05-01,17266,2014,3943885.0,4.377916698889547
2054,Paraíba,Nordeste,2014-06-01,15813,2014,3943885.0,4.009498248554408
2055,Paraíba,Nordeste,2014-07-01,16693,2014,3943885.0,4.232628486885393
2056,Paraíba,Nordeste,2014-08-01,16569,2014,3943885.0,4.201187407847845
2057,Paraíba,Nordeste,2014-09-01,16869,2014,3943885.0,4.277254534551591
2058,Paraíba,Nordeste,2014-10-01,16719,2014,3943885.0,4.239220971199718
2059,Paraíba,Nordeste,2014-11-01,15505,2014,3943885.0,3.9314026651385627
2060,Paraíba,Nordeste,2014-12-01,14436,2014,3943885.0,3.6603501369842175
2061,Pernambuco,Nordeste,2014-01-01,43482,2014,9277727.0,4.686708285337562
2062,Pernambuco,Nordeste,2014-02-01,41188,2014,9277727.0,4.439449447046674
2063,Pernambuco,Nordeste,2014-03-01,44613,2014,9277727.0,4.80861314414619
2064,Pernambuco,Nordeste,2014-04-01,45495,2014,9277727.0,4.903679532713131
2065,Pernambuco,Nordeste,2014-05-01,47502,2014,9277727.0,5.120004069962395
2066,Pernambuco,Nordeste,2014-06-01,44120,2014,9277727.0,4.75547512876807
2067,Pernambuco,Nordeste,2014-07-01,47266,2014,9277727.0,5.09456680499437
2068,Pernambuco,Nordeste,2014-08-01,47346,2014,9277727.0,5.103189606678447
2069,Pernambuco,Nordeste,2014-09-01,46956,2014,9277727.0,5.061153448468574
2070,Pernambuco,Nordeste,2014-10-01,46933,2014,9277727.0,5.058674392984402
2071,Pernambuco,Nordeste,2014-11-01,44500,2014,9277727.0,4.796433436767432
2072,Pernambuco,Nordeste,2014-12-01,42551,2014,9277727.0,4.586360430739124
2073,Alagoas,Nordeste,2014-01-01,12720,2014,3321730.0,3.8293298973727548
2074,Alagoas,Nordeste,2014-02-01,12117,2014,3321730.0,3.647797984785037
2075,Alagoas,Nordeste,2014-03-01,12977,2014,3321730.0,3.906699219984767
2076,Alagoas,Nordeste,2014-04-01,13161,2014,3321730.0,3.962092042399593
2077,Alagoas,Nordeste,2014-05-01,14150,2014,3321730.0,4.259828462879283
2078,Alagoas,Nordeste,2014-06-01,13254,2014,3321730.0,3.9900895015549125
2079,Alagoas,Nordeste,2014-07-01,14165,2014,3321730.0,4.264344182097883
2080,Alagoas,Nordeste,2014-08-01,13936,2014,3321730.0,4.195404202027257
2081,Alagoas,Nordeste,2014-09-01,14177,2014,3321730.0,4.267956757472763
2082,Alagoas,Nordeste,2014-10-01,14147,2014,3321730.0,4.258925319035563
2083,Alagoas,Nordeste,2014-11-01,13372,2014,3321730.0,4.025613159407899
2084,Alagoas,Nordeste,2014-12-01,12497,2014,3321730.0,3.7621962049895687
2085,Sergipe,Nordeste,2014-01-01,7479,2014,2219574.0,3.3695655112197205
2086,Sergipe,Nordeste,2014-02-01,7114,2014,2219574.0,3.2051195409569586
2087,Sergipe,Nordeste,2014-03-01,7432,2014,2219574.0,3.3483902766927347
2088,Sergipe,Nordeste,2014-04-01,7390,2014,2219574.0,3.3294677266898964
2089,Sergipe,Nordeste,2014-05-01,7781,2014,2219574.0,3.505627656478225
2090,Sergipe,Nordeste,2014-06-01,6991,2014,2219574.0,3.149703501662932
2091,Sergipe,Nordeste,2014-07-01,7039,2014,2219574.0,3.171329273094747
2092,Sergipe,Nordeste,2014-08-01,7502,2014,2219574.0,3.3799278600307985
2093,Sergipe,Nordeste,2014-09-01,8106,2014,2219574.0,3.652052150547808
2094,Sergipe,Nordeste,2014-10-01,7990,2014,2219574.0,3.5997898695875876
2095,Sergipe,Nordeste,2014-11-01,7735,2014,2219574.0,3.4849029588560687
2096,Sergipe,Nordeste,2014-12-01,6755,2014,2219574.0,3.043376792123173
2097,Bahia,Nordeste,2014-01-01,67515,2014,15126371.0,4.4633970699251
2098,Bahia,Nordeste,2014-02-01,63214,2014,15126371.0,4.179059207261279
2099,Bahia,Nordeste,2014-03-01,68339,2014,15126371.0,4.517871470956252
2100,Bahia,Nordeste,2014-04-01,68963,2014,15126371.0,4.5591239299895525
2101,Bahia,Nordeste,2014-05-01,72812,2014,15126371.0,4.813580203738226
2102,Bahia,Nordeste,2014-06-01,65267,2014,15126371.0,4.314782441869236
2103,Bahia,Nordeste,2014-07-01,71900,2014,15126371.0,4.753288148228019
2104,Bahia,Nordeste,2014-08-01,72058,2014,15126371.0,4.763733482406322
2105,Bahia,Nordeste,2014-09-01,72319,2014,15126371.0,4.7809881167135195
2106,Bahia,Nordeste,2014-10-01,73288,2014,15126371.0,4.845048425693116
2107,Bahia,Nordeste,2014-11-01,66742,2014,15126371.0,4.412294264103399
2108,Bahia,Nordeste,2014-12-01,62545,2014,15126371.0,4.134831811278462
2109,Minas Gerais,Sudeste,2014-01-01,100199,2014,20734097.0,4.832571199025451
2110,Minas Gerais,Sudeste,2014-02-01,96330,2014,20734097.0,4.645970355014738
2111,Minas Gerais,Sudeste,2014-03-01,101693,2014,20734097.0,4.904626422843493
2112,Minas Gerais,Sudeste,2014-04-01,104762,2014,20734097.0,5.052643478999833
2113,Minas Gerais,Sudeste,2014-05-01,108416,2014,20734097.0,5.228874930024683
2114,Minas Gerais,Sudeste,2014-06-01,100608,2014,20734097.0,4.852297160565999
2115,Minas Gerais,Sudeste,2014-07-01,103715,2014,20734097.0,5.002146946645421
2116,Minas Gerais,Sudeste,2014-08-01,103692,2014,20734097.0,5.001037662744609
2117,Minas Gerais,Sudeste,2014-09-01,104571,2014,20734097.0,5.043431599649601
2118,Minas Gerais,Sudeste,2014-10-01,104760,2014,20734097.0,5.052547019530197
2119,Minas Gerais,Sudeste,2014-11-01,99197,2014,20734097.0,4.784245004737848
2120,Minas Gerais,Sudeste,2014-12-01,95761,2014,20734097.0,4.618527635903314
2121,Espírito Santo,Sudeste,2014-01-01,17946,2014,3885049.0,4.619246758535092
2122,Espírito Santo,Sudeste,2014-02-01,17280,2014,3885049.0,4.447820349241413
2123,Espírito Santo,Sudeste,2014-03-01,18123,2014,3885049.0,4.664806029473502
2124,Espírito Santo,Sudeste,2014-04-01,18508,2014,3885049.0,4.763903878689819
2125,Espírito Santo,Sudeste,2014-05-01,19263,2014,3885049.0,4.958238621958179
2126,Espírito Santo,Sudeste,2014-06-01,18024,2014,3885049.0,4.639323725389307
2127,Espírito Santo,Sudeste,2014-07-01,19130,2014,3885049.0,4.924004819501633
2128,Espírito Santo,Sudeste,2014-08-01,19505,2014,3885049.0,5.020528698608435
2129,Espírito Santo,Sudeste,2014-09-01,19409,2014,3885049.0,4.995818585557093
2130,Espírito Santo,Sudeste,2014-10-01,19178,2014,3885049.0,4.9363598760273035
2131,Espírito Santo,Sudeste,2014-11-01,18486,2014,3885049.0,4.758241144448886
2132,Espírito Santo,Sudeste,2014-12-01,18098,2014,3885049.0,4.658371104199715
2133,Rio de Janeiro,Sudeste,2014-01-01,53322,2014,16461173.0,3.2392588304612313
2134,Rio de Janeiro,Sudeste,2014-02-01,47782,2014,16461173.0,2.902709302672416
2135,Rio de Janeiro,Sudeste,2014-03-01,50874,2014,16461173.0,3.0905452485068956
2136,Rio de Janeiro,Sudeste,2014-04-01,50826,2014,16461173.0,3.0876292959195557
2137,Rio de Janeiro,Sudeste,2014-05-01,54672,2014,16461173.0,3.3212699969801665
2138,Rio de Janeiro,Sudeste,2014-06-01,52537,2014,16461173.0,3.1915708558557765
2139,Rio de Janeiro,Sudeste,2014-07-01,56425,2014,16461173.0,3.42776301543031
2140,Rio de Janeiro,Sudeste,2014-08-01,57156,2014,16461173.0,3.4721705433750074
2141,Rio de Janeiro,Sudeste,2014-09-01,57158,2014,16461173.0,3.47229204139948
2142,Rio de Janeiro,Sudeste,2014-10-01,55701,2014,16461173.0,3.383780730571266
2143,Rio de Janeiro,Sudeste,2014-11-01,52046,2014,16461173.0,3.1617430908477786
2144,Rio de Janeiro,Sudeste,2014-12-01,52065,2014,16461173.0,3.1628973220802674
2145,São Paulo,Sudeste,2014-01-01,195434,2014,44035304.0,4.438120831412904
2146,São Paulo,Sudeste,2014-02-01,187957,2014,44035304.0,4.268325251030401
2147,São Paulo,Sudeste,2014-03-01,200002,2014,44035304.0,4.541855780080455
2148,São Paulo,Sudeste,2014-04-01,202146,2014,44035304.0,4.5905439871608475
2149,São Paulo,Sudeste,2014-05-01,209380,2014,44035304.0,4.754821267953549
2150,São Paulo,Sudeste,2014-06-01,196338,2014,44035304.0,4.45864981424904
2151,São Paulo,Sudeste,2014-07-01,201126,2014,44035304.0,4.567380754314765
2152,São Paulo,Sudeste,2014-08-01,202970,2014,44035304.0,4.609256245852191
2153,São Paulo,Sudeste,2014-09-01,203741,2014,44035304.0,4.626764924797612
2154,São Paulo,Sudeste,2014-10-01,206027,2014,44035304.0,4.678677817235007
2155,São Paulo,Sudeste,2014-11-01,188775,2014,44035304.0,4.286901255410886
2156,São Paulo,Sudeste,2014-12-01,181454,2014,44035304.0,4.120648287110724
2157,Paraná,Sul,2014-01-01,60380,2014,11081692.0,5.448626437190278
2158,Paraná,Sul,2014-02-01,58769,2014,11081692.0,5.303251525128112
2159,Paraná,Sul,2014-03-01,62324,2014,11081692.0,5.624050912080935
2160,Paraná,Sul,2014-04-01,62253,2014,11081692.0,5.61764394823462
2161,Paraná,Sul,2014-05-01,65814,2014,11081692.0,5.9389847687519195
2162,Paraná,Sul,2014-06-01,61720,2014,11081692.0,5.56954659992355
2163,Paraná,Sul,2014-07-01,65506,2014,11081692.0,5.91119117910875
2164,Paraná,Sul,2014-08-01,63928,2014,11081692.0,5.76879415165121
2165,Paraná,Sul,2014-09-01,64674,2014,11081692.0,5.836112391501225
2166,Paraná,Sul,2014-10-01,66459,2014,11081692.0,5.997188876933234
2167,Paraná,Sul,2014-11-01,60558,2014,11081692.0,5.4646889662697715
2168,Paraná,Sul,2014-12-01,57375,2014,11081692.0,5.177458460314544
2169,Santa Catarina,Sul,2014-01-01,34818,2014,6727148.0,5.175744609751413
2170,Santa Catarina,Sul,2014-02-01,33348,2014,6727148.0,4.957227044804128
2171,Santa Catarina,Sul,2014-03-01,35662,2014,6727148.0,5.301206395340195
2172,Santa Catarina,Sul,2014-04-01,35787,2014,6727148.0,5.319787820930951
2173,Santa Catarina,Sul,2014-05-01,37523,2014,6727148.0,5.577846659535363
2174,Santa Catarina,Sul,2014-06-01,36734,2014,6727148.0,5.460560701206514
2175,Santa Catarina,Sul,2014-07-01,38715,2014,6727148.0,5.7550391339688085
2176,Santa Catarina,Sul,2014-08-01,37794,2014,6727148.0,5.618131190216121
2177,Santa Catarina,Sul,2014-09-01,37913,2014,6727148.0,5.635820707378521
